rates,equity
0.005565105131380466,-0.0147269172132046
-0.01763096197008583,0.01628962985379477
0.013425001556702293,-0.02984332996136861
-0.0014684725222708767,0.010737729252083297
-0.011030494557378595,-0.002470300938250901
0.0030677584683574013,0.010134767354643763
0.005161141191717028,0.020841779534348456
0.00815888179467338,0.013565485182561319
-0.0009848272598212827,-0.0024654644000710814
-0.00630242310779691,-0.020964041681155565
-0.007058732947852924,0.00786227418196176
-0.0025903187720335277,0.007744525823949346
-0.009509876158891227,-0.01565238368839755
0.005162952754050987,1.889399183858592e-05
0.0017783302673202719,-0.013388892015112938
-0.0007823868208349728,0.003126591356788147
0.003116230386221444,0.009827585621058633
0.0018411229568375818,0.018963114678322394
0.005722191851874432,-0.004309269826656699
0.004914406982839811,-0.019717355618125015
-0.0003487622247456033,-0.005962357829214693
-0.007808241262674026,0.022659342627494077
0.004781915368983279,0.0033130032146630687
-0.006028727018149265,-0.011898153335548754
-0.008452413969649745,-0.00175893428467935
-0.006562367887364915,-0.012888061256276203
0.002725540679636143,-0.002819216994711068
-0.004513695425729189,0.018826801669441097
0.008904938326230384,-0.0169851515521604
0.00402433788772585,-0.03767795404154104
-0.00629332638096005,0.0214255202886806
-0.0005670146876535507,-0.00817694079190647
0.013455545862399292,0.021126488731081788
0.013637855874881321,0.004915227138256699
-0.012463601167925798,-0.004733446709579116
0.0068081745562160135,-0.004177001754875107
0.018255690273611895,0.01439701853433796
0.0029512599792395765,-0.030739112302523797
-0.012475867028227963,-0.00429882370264853
0.0035202429169962518,0.012393973835176913
-0.011000401165561806,0.007518752681019852
0.006362894683723682,-0.003389424856281917
0.0116080511896774,0.0007368668753950263
-0.007381460816191279,-0.014317782886124378
-0.01081301770907425,-0.021518018320600376
0.015874716706564106,0.004019241928871119
-0.012644989009923925,0.005019518330248279
-0.00873870308629291,0.006051750814423799
0.00845201116615161,-0.012220753314450815
0.001632983837412997,-0.017640423695002124
0.0015322932123682609,0.004240139270637137
0.02792232334621964,-0.027522562516963476
0.00026370635519581617,0.01383197387459252
-0.005375365604422607,0.007799179824132674
-0.005123269748392435,0.00243323745751511
0.01036160211289808,-0.00519713540686667
-0.008621313341457309,0.0013028168459581567
0.01663749547559102,-0.019701819332327522
-0.006391659115107199,-0.04015495644606373
-0.0031058061907316354,0.008805635696971993
-0.00015633157403136997,-0.024535750448104732
-0.014731952645541646,-0.01288906090766441
0.021077100235955524,-0.012466038359716786
-0.007574556682486185,0.015708907823772048
0.015892349430920934,0.0076572969257134365
-0.0060284899380203,0.006661455278263714
0.0064258327091234,0.0038591963612330197
-0.0033846533381082975,0.011534842766473614
-0.005921383093545678,0.006449056891153551
0.006244840258943944,0.008042501119571437
-0.0002155245335270604,0.00551284610147445
-0.004529830707034047,0.026240075740355112
-0.0008121477754679046,0.01595200865181384
0.019043054375793036,-0.008740504246478327
-0.0176989816157017,0.006211548875455137
-0.004380771668710635,0.018945225364235346
0.00023364344183177363,0.007212650480217751
-0.009218963659804784,0.025713600113952434
0.013141857981192816,0.014916153827788827
0.0029513718706286377,-0.012705129074748587
0.009691856677222166,-0.02449630283194854
-0.011740814414886393,0.012536150857081176
-0.006865030303970422,0.008184222745977016
-0.012084486008405781,0.019796124341886656
-0.0085684800237191,-0.004651932413234002
0.008491259557715965,-0.005850536384574002
-0.004602647049261941,0.007293856704161263
0.007545033335344147,0.01899213218106585
-0.004422163233430962,-0.014772135737488565
0.0017063767116278583,-0.014109295489321973
-0.0075334636494832985,-0.005492658339390222
0.011989231665510178,0.014925281420435987
0.0028805587852377738,-0.006628293566005067
0.01299530792055152,-0.010798650490317814
0.0020192301684838643,0.0030258103207447887
0.008117935717457518,0.007894952466559243
0.006078935888671585,-0.003731047150786233
-0.009489815107580924,-0.017498235787911456
-0.0181400365982309,0.009991370308252517
-0.0008142566465132922,-0.006479134901956472
0.021241779913456667,-0.00814844152131025
0.009502120851624512,-0.010725377615799411
0.010436555303909571,0.017349860661797216
0.010219434120181763,-0.0030710717168354303
0.01137797426990718,0.011662300296633971
-0.004355311009729574,-0.011540169064290628
-0.009216196665412773,-0.010381777371575324
-0.012274864445677694,-0.009846876645312646
-0.01250058789429842,-0.003980766970331205
-0.002955030864311111,-0.0052429548874226295
-0.016138350211463932,-0.006112199082214968
-0.005337034597364383,-0.005718860704740888
-0.00665339213918226,0.014601293141499628
0.006359291310682526,-0.0003437644488745274
-0.007200741693333156,0.017675087977016824
0.005073427583668874,0.00430933430187868
0.012211892600660225,-0.01947377964989009
0.008868880261761292,-0.012861843672744214
-0.009978951293879185,0.002661299242530618
-0.010212316017287644,-0.002876194801993479
0.0066748331182063456,-0.024097182509410585
-0.00616783729146863,0.03397088434816011
-0.014588728339598194,0.005180845391701152
0.01006947604929586,-0.036647899048947115
-0.0023197516484039543,0.027334909898147675
0.012829011572696924,0.0021100623179631838
-0.005092244792418429,0.005892648659141837
-0.007042961720741949,0.03879279220484563
0.01329594200917152,0.012956003514745957
0.009414352331064241,-0.007741253323093693
0.00838461198975367,-0.01375468321320557
0.014669364121929675,-0.017374856998750614
0.0026892737851391137,0.017578806976585228
0.006553372024239685,0.0031291034352099686
0.0045192884288394,0.0021018139203828634
0.008130762201568987,-0.011422670029715368
0.01027433286225623,-0.004271942005317805
0.006994740769465886,-0.006613243229504746
-0.0063871128830856865,-0.01849171849171568
-0.005549978915491274,-0.01247615196482968
-0.0174200004594596,-0.003198558202747014
-0.002817981555097961,-0.01794367131560841
0.01921402702851283,0.004491758602045734
0.0016048558252219158,0.0033827284619587106
-0.011843584445122521,0.010431608032651167
0.012304885564373603,-0.007658143301809408
0.0001607773372955758,-0.011301757060183158
-0.0001353109264396655,0.023970443622492465
-0.018171805728785993,-0.01596192008160248
0.018925057116359407,-0.01797030223076606
0.0018027326671525104,-0.0023970962669009367
0.0018839583009871957,-0.023001361293290834
0.0033872079699985144,0.0037757149775903727
0.014137143320100519,-0.020523680060837435
0.0019487006636295426,-0.006108635158447159
0.0003858651996102274,0.021216790577502455
0.00830226762058763,-0.009151946035285649
-0.00020115106669066918,-0.019466029753562587
0.009461596032698116,-0.0029160517350736883
-0.006042625024511698,0.018264327158389087
-0.0031228534125996867,-0.002014784510536012
-0.014727068937124565,0.027492354682444032
0.01287791026122173,-0.009191100615821473
0.0007817846336161554,-0.011243039801723621
0.019573800722078434,0.004889674672584464
0.0003216413726184023,-0.00026527467207874836
-0.0025165253155035824,-0.020151654260060305
-0.0031361171477367602,-0.0148453541363923
-0.010203844448965393,0.029402547584188046
-0.010854392650825533,0.006707525591026503
0.004701393843372881,-0.011061853798149179
-0.003501615906389829,-0.00280132285967977
0.005722016320354722,-0.02160998441770477
-0.008241709130128162,-0.026949609834997047
-0.00030629159841909925,-0.008747121238129792
-0.0013932676641136672,-0.0006372962162608803
-0.00847503345482038,0.007725641963675729
-0.004497457242265791,-0.0031200365557205708
0.00335352600636839,-0.00987378356506435
-0.007945931199324,-0.005555805218585895
0.004474627727668082,-0.032583940624141765
0.0064797575437845175,-0.000908756230569233
-0.007619991222910465,0.014805976813053885
0.001359425491919981,-0.003758990448211709
-0.00997930168200753,-0.01794753456228349
0.013508023139215891,0.005853101206994545
-0.010910590884034307,-0.0257553773560531
0.01767465397722756,0.0011284165397742378
0.0031231190792591354,0.00630282869891833
0.01870836966593588,-0.01149684353117699
-0.013060762177315064,-0.017309042000181612
-0.0033781898602062675,0.019792914627347596
-0.007410628648811652,0.010232728552740336
0.015278989497343827,0.008063491351967756
0.0007694359797048067,0.019004363282625916
0.0073943493568871055,0.0063067464923456055
0.0007228027661698066,-0.012054212216606672
0.018090941374220276,-0.01979284209304328
-0.017541224192547816,0.01557203676006194
0.01759295615689997,-0.018787638937255817
0.03112494928584629,-0.032127883586121106
-0.0054849508984916254,-0.0073653758820071335
0.0012156577594307266,0.00846567163740065
0.0022379819811241303,0.01931074533416639
0.008752299157793566,0.01006565861268822
0.005446077649636004,-0.010882936709931705
-0.0046332041794858985,-0.0037600133368187946
-0.0001349064359087338,0.007169580016060821
0.008571242088045654,-0.036087146555682084
-0.0010250791025891242,0.002953332640129399
-0.0019083854907863589,-0.007058979083009049
-0.003181854853670658,-0.010436027769707475
-0.004822322954011818,-0.036629106620415686
0.0027870911887347373,0.015128027874022006
0.0028106749495834006,0.006565832728331553
0.00044449446976192275,0.01500438220111278
0.004733654234488662,-0.012284765971027716
-0.006926081165907061,-0.015070842099397408
-0.0020250627101143347,-0.007186991615926292
0.014405515613489205,-0.001701715704775682
-0.003808001442492951,0.00681522678031659
-0.010694808394882842,-0.0030004953136912055
-0.002506788238275253,-0.006579215540905314
0.01342652103256419,-0.03166984902308292
-0.005032893178472238,0.027840805676378033
0.006168864691049619,0.01115120866432559
-0.0011871946855535039,0.006845084606878715
-0.0015845532892281376,-0.0038306172085224117
-0.012232754348028951,0.02257088602595112
0.007952037134320382,0.014082921213589684
-0.004397020065025786,-0.005050052589780975
0.001932477987647803,0.011372665103574852
0.006712302854237086,-0.03245917642037234
0.0008959407790377551,0.006575639348822341
-0.00036617987450457683,0.011398646732103475
0.00783844073939458,-0.01779816041423131
0.01513605403686645,0.0016598462175087072
-0.00634103299146136,0.002917461381515746
-0.002110219086595738,-0.00822158239976051
-0.001993192192457202,0.02555597703293697
0.008477388349029058,0.007230052652261581
0.008325968104608509,0.004082830115684248
-0.009550950427469085,-0.00898249015720304
0.016911921865550253,-0.004192907351882165
-0.006840399018174699,-0.001480490754585636
0.004467398270342454,-0.0009073458771550238
0.002302149593603758,0.0023243873446765163
0.002985137375869001,0.009749421940389105
-0.015290725142409506,-0.023544196021599583
0.005773146304090898,0.005343384852909067
0.002400832546150303,-0.0008751359787674198
-0.007286024223892105,-0.016475494894843002
0.005313572802695532,0.003619433660852419
-0.009127614580414091,-0.009336046743331078
-0.014531409056416438,-0.0027169919114792113
0.004140001466864873,0.007508029992062627
-0.0008444150034513087,-0.0067484818388291136
0.014017452101974134,0.0036385901268743965
0.00020188961830095424,-0.013344070901415709
0.0031151225569204695,0.005062302271368172
0.0016739831321348421,-0.007814308575978651
0.00418931500249413,0.001713514341784383
-0.0065405065621986554,-0.001469697580931584
-0.021490412780558,-0.010805129524149398
-0.0025321275818301838,-0.004679806757464356
-0.006330530529289418,-0.015464849653372859
0.0018932996694318777,0.004878855007199423
0.010497700238983599,0.009785668612618783
-0.009322649451956317,-0.013523479581191144
0.007265994323031745,0.022680185268222432
-0.00034193845638010007,0.01441254764895534
0.008264961802760666,0.01009500486753086
0.006970907056021735,-0.0071873611576984435
-0.006343869046537567,0.007051761987330066
5.844136005868106e-05,0.004260041630184067
-0.02295281436180689,0.008531127830261498
0.00543509950323987,-0.015617123200531543
0.00895182996926622,0.017591800366438107
-0.0034409209733626536,0.016041255499710833
0.008322223088792081,0.0009416005399481787
0.006624546538543859,0.008862402957560092
-0.008127211225788933,0.015907422243550687
0.012010603074162485,-0.005627918127543114
0.008553315169153145,-0.009900852303623453
-0.011500079776184426,-0.009581270304886062
0.0018473889682395484,-0.004279148571371593
-2.195981756083581e-05,0.010561788741469477
0.009990734835736152,0.00406093903707687
0.0024017361013929815,-0.013234954735990533
-0.0053556297435169535,0.01549408727688819
-0.0013724287149583857,-0.0028475549260797172
0.02327754063502158,-0.015102136973862661
0.0029250588564909336,-0.016950604752674767
-0.01662291879270956,-0.01820398516875601
0.0010634666981975804,-0.004990291367846852
-0.0031774039603805595,-0.004774129862988991
0.0003235266774188908,0.004345037173480118
-0.003423190375233128,0.021502487699413233
0.004788395866910051,-0.01132025536269659
-0.012733696924007228,-0.015832016329728686
0.0011248639783839481,0.008783825020043282
0.007394413518250033,0.0017574917050704698
-0.004534561617281858,0.02149926534181301
-0.009518599778814295,0.010764142967028429
-1.9237724309578412e-06,0.0035582977254449318
-0.019764656705046235,-0.0013123002612682557
0.00040846058471759637,0.008554359986977959
0.0034808406997035557,0.016528974013320367
0.022677550051086338,-0.011657107560533056
0.0036945965283985338,-0.0006202403179495912
-0.005922871866760526,0.024280231048036376
-0.0025625854064451467,-0.006040178848865646
0.00614046226448276,-0.012576257311751469
0.005771235287047132,-0.02218734023370251
-0.010658780654688435,-0.019350493873560918
0.018114586937477185,-0.0022786839199666962
-0.0038412844349916017,0.01121502635381717
-0.0074537703707582064,0.029132657630655097
0.0004994453898545627,0.004371389156870224
0.011500641252522724,-0.011176673416425104
0.0007577063991478538,-0.006458252555925402
-0.01089747098256649,0.013681009401293364
-0.013733552048254518,0.005008150096780115
-3.8785379430634226e-05,-0.003933922998338511
-0.009056981467722144,0.018018533154429636
-0.009920247528957525,0.017521923979002887
0.019561997915739326,0.007601093533431193
-0.0016161919515299715,-0.0026393039444122398
0.007913915490289325,0.00371664872163638
-0.00700144135346006,0.015231325021632847
-0.019004738508151216,0.006728100051716367
-0.007565681036245298,0.02755161267528761
-0.009550880695429906,-0.0036899262281267706
0.008833159914443606,-0.006311815122957348
0.008769152227338631,0.025531356955424436
-0.007988060879364805,-0.0018944022852786092
0.003264325520305471,-0.018956532332762458
0.0007666876304523673,0.020431201884777428
0.0028834732474272975,-0.0027872936839705665
0.0029530958028390624,0.009916356560794594
-0.009362437077840258,-0.0010655472177750916
-0.0027768958691515105,0.005653756180056306
-1.6838961985848514e-05,0.010564997010727896
-0.009756643079436432,-0.002829632148973978
0.005316651626955829,-0.0351124423140777
0.0020843544935312303,-0.01319931781187129
-0.020042037143976982,-0.018423594397950643
-0.009301723145265759,-0.014624145673610395
-0.0017179858040113655,-0.009328040951245538
-0.007024329524533504,-6.061755988856374e-05
-0.00015253410873926123,-0.03623297931809383
-0.004905318949814544,-0.002500722502054167
-0.008178608367944757,0.021154310605628966
-0.009301760869784495,0.008591845218145424
-0.003542170531384197,0.011823339452575389
-0.012962985760973943,-0.02437551533608812
0.017328888942835147,0.0005578243090010303
-0.010004916363402675,-0.0031819094106136222
-0.0073782740837286176,-0.003480923048505865
0.004954779059890517,-0.009348103960996628
-0.0006948101606975228,-0.017047663066763332
0.0019496411550275373,0.025521714067698237
-0.0033598748326363406,0.026646794492513063
0.01656158972422429,0.0036983792201137383
-0.01113111431163138,0.013848381579312579
0.011398385654484313,-0.011729478729476769
-0.007708884324065071,0.006187451936830939
-0.013938922545658188,0.010740791684793157
-0.005316273835578038,-0.019394624301182474
0.012427115949234702,0.008959964333063312
-0.006151598879208895,0.017422379192238838
-0.007696276596375633,0.0075728535659241964
-0.005625747262493499,0.032896663986813394
0.00046149208237180895,-0.012955776974497294
0.011285125697838235,-0.012579283651321781
-0.0023644576729820637,0.013928709187586857
-0.004192458961430004,-0.01604081680296427
0.011606834640833308,0.03767246812430582
-0.004297260365468451,-0.016269749128732528
-0.006437022118436245,0.022938252148893556
0.0020869873264875052,0.017826923482484054
0.0010931556662051366,-0.003861307321270937
7.413650348647521e-06,0.008411999105410503
0.008558519348114597,-0.00376821819215135
0.006615673838334705,-0.024990331310349053
0.0013292217861957947,0.013012966861311271
-0.0011416368155911588,0.0011532850104305284
-0.0016787188308013728,0.028344010545962566
-0.004682203759090874,-0.03462985789453907
-0.01024596236379372,0.023763472495588515
-0.0135631346403193,0.0021762694360277376
0.009943107887393825,-0.009540890037140478
0.006519969637519038,0.0018979145587696596
0.0021626102520231516,-0.004495695793434376
