asset_1,asset_2,asset_3
0.015771434214936344,-0.015610518831945872,0.012628075523138356
0.008907827961291172,-0.01602691552025448,0.0006300330624557826
-0.010153168060993978,-0.002936699938463241,0.008579874414538037
-0.007844217462210644,0.009935075337691225,-0.014863461429996868
-0.0047820745309407635,-0.01595341278355464,-0.006361707940918475
0.005773161898451159,0.013294376910026927,0.007603552616906214
-0.01334923199511963,-2.661876205239564e-05,0.0009905671284731216
-0.005573704709949085,0.029730308682566268,0.019408480740899434
-0.008808881892647835,0.001913899370433226,-0.009011694646406226
-0.021516079968656333,-0.03038702979251582,0.002909969859929776
-0.02504213299587488,-0.011000892599506122,-0.009870931464983811
0.01298492455151246,-0.012120435864016106,-0.02069082645799255
-0.012719195719188718,-0.002281773229986126,-0.0003208161560911187
-0.005205711899992415,-0.010214950268205212,0.001938575610612155
-0.01128302521477967,0.01639826509813725,-0.006996224141982528
-0.014234792126202553,0.0015232916001008,0.0023532526349964254
-0.008239840531532379,0.00623276337641572,-0.015544244620759849
0.003815213815769047,-0.0037267006819018387,-0.010984592369341049
0.019578627954236396,-0.003315292230943836,-0.010765633144830915
-0.006634565585514838,-0.008523027925143922,-0.005519418172845294
-0.027089606205265175,-0.004213681699049549,0.02023834316437718
0.0024164696327595696,0.0018977892271441145,-0.012933204230008863
0.017323647957096344,-0.023560728301818,0.005523877011180614
0.008849896771129023,-0.004781995575077167,0.011218901455395346
-0.005843148647101242,-0.011835826982409347,0.009791763841418034
0.002024355051711862,0.03240149481582256,0.005689693568913876
-0.016556509532828532,-0.009363925096107298,-0.005482849486281176
-0.010918463008117076,0.014440835691310043,-0.001686516183586711
0.008103533133143487,-0.0035448215862553655,0.010252114380414469
-0.016650812614680408,-0.0035608365819317037,-0.0008981271767248564
-0.0012168380317041008,-0.034490218813315716,-0.01449913923340839
-0.00975008002509351,-0.00883478806262678,-0.007918787986881606
0.02417767409373099,-0.0038247058998989295,-0.0021166619213183265
0.021251032559897208,0.04301099860181213,0.021747446072026028
0.00039296044615833985,0.016860702909323545,0.0020630003144072495
0.0077879736526790515,-0.00039001387967816184,0.0023271943381292614
0.002283837013667249,0.009802220583986646,0.015652528084636796
0.011985740822029347,-0.031489244604612436,-0.015918465216919298
0.0039567080837469215,0.02276821853596651,-0.004979077344074555
0.001916722684935884,-0.015767702565568645,-0.010522858568501287
-0.011909436681450038,-0.0015365645543496188,-0.0021597960296357486
0.012772119158342995,0.022189750436578295,0.005783852511527206
-0.0009480337605039765,-0.010663876484951913,-0.013797462122629667
-0.006767914082119714,0.006488752213548504,0.0027038187962426185
0.014282338802352877,0.023233205843064632,0.002585769445769967
-0.010997110617586212,-0.002488855742664073,-0.0008866447847894797
-0.030829032491041766,-0.0065296229959233495,-0.00021408147259973506
0.010337745687845217,0.010389173914513012,0.012380264316577924
-0.0003295496932518355,0.013844723612414109,0.006199486672630982
0.0033426691016765027,0.011455267223341543,-5.763863154595935e-05
-0.018650461133350792,0.0013577768485848673,-0.0062402720437172605
-0.01289080980960902,0.022436969221502318,-0.00040818564736699
-0.0037123140000036537,-0.015545107394167599,0.0026731401948806854
0.009857243269840279,0.012164070421796682,0.006953988889317733
0.019406254855786776,0.014914531557257225,0.01074534986423723
0.014244228064136314,0.006074253614669647,-0.013742115587053029
-0.012575212874440914,-0.012103988742118101,-0.009317354257165176
-0.009477233767920621,-0.0327424474190523,-0.003010024809693145
0.04060375123702231,0.005497826206964825,-0.0043549618955267
-0.0057440119214062614,0.0020920812760687204,0.0150437190718876
0.0022807345789533067,0.022568834753026245,0.006816143611224998
0.00866300806781825,-0.012602524147156131,-0.021964024243875845
-0.02437890997761316,-0.0005754178790836732,-0.01505626991224465
0.011859810356524655,-0.006459632579243793,-0.003097380940469287
-0.007469921970614236,0.008218957728548044,0.009126370874379425
-0.004043771208742242,0.009354755994005882,0.004959661657855303
0.008193624654269909,0.00734275953926807,-0.008708107569732192
-0.026425868644303723,-0.021754633061598177,0.0064307605113331605
0.007724377464704744,-0.017950359109168507,0.009148769893342302
-0.018783444282903995,0.007523727604580209,-0.0035401827020303807
-0.002854217122137184,0.04131943232698501,0.02675672339896875
-0.031362668431275616,-0.00949099320687949,0.012062920438047284
-0.00633345361193714,-0.006920131423998024,-0.012095957504902895
0.005613039788451053,0.007873458875641169,0.01010257625866147
-0.00992785330506551,-0.01840402617301241,-0.007653655431165083
0.008239325132597957,0.012513601502308446,0.010098324279767215
0.0037961528308989257,0.008970134412502917,0.003486392490377278
0.0034646308648671152,-0.008689060504162988,0.010586264809068787
0.009459805950658947,-0.00024157721307433124,0.021962442351496133
0.02086592349326862,0.014689875104314251,0.02369814117001805
-0.005608680535661158,0.006995095465392571,-0.0004764828916747223
0.02561941175399384,0.04944060556233948,0.032920542124292476
-0.032679904072769834,-0.017742486941270473,-0.022048768045148777
0.015278465419608424,-0.008634604232541702,0.0011302778322501332
-0.010566452353272299,-0.0007991191000971428,-0.0012281837915754476
-0.010042940887055289,-0.018734859845115484,-0.010680635453015742
-0.011434188912963987,-0.032588752672810375,0.005397143294551669
0.00549366304137622,-0.012092068861143883,0.0171552727284421
-0.013580131451227898,-0.011864729045117017,-0.0006601718026820829
-0.0032517163187783314,0.003363964759567054,0.01268078129168314
-0.0007343035920197693,0.0014859259944352797,-0.003360797862903329
-0.006291052901981417,0.0052716708683281845,-0.0007021039736979434
-0.0027065996080277745,-0.004462141503959072,0.0033692347688169325
0.013241742659769724,0.03867547050895124,0.005711366194099615
-0.024471841177153942,-0.017003394611973463,-0.007036503308109562
0.013322702318019497,0.012422921069294749,-0.016203081244908418
0.0005458882632915367,-0.0017524968831276655,0.0041233626965372465
0.01567387888161235,0.008685245214281503,-0.012034460112380957
-0.01367978070986886,0.001511224596820524,-0.01349821004013357
0.005063819844082389,0.00013367984080210507,0.011895056398155274
0.01317596630110035,-0.008793159736854435,0.014203878384591952
-0.004046808090392552,-0.010449359803626601,-0.004107877299670796
-0.013780157767231665,-0.0067141620593144285,0.006629986528635195
0.010459516070111792,-0.012866750583189859,0.003866023005368907
-0.005589946687006126,-0.022810552015699374,-0.008254663509826931
0.009054952427878231,0.02038563492992376,0.0055010418971803325
0.02289980086929826,-0.0053367618432018215,0.0077459073432800075
-0.004731693227947109,-0.006350207577354018,-0.000815273428930027
-0.01128823802065326,0.007129897379568676,0.0014070199812025788
-0.004216514342704567,-0.010731518737850105,0.007218043684802179
-0.021231104065460384,-0.0277480312587843,0.0086194581599942
0.0025696122787145855,0.006534787128959695,-0.017516104361527198
0.018750791991587502,0.01581589141676067,-0.0026262753607819937
0.015435631835618621,0.02146408347880422,0.00827852116836379
-0.008704654913278636,0.024713527858497886,0.023317159404151962
-0.0011287488182774687,0.004984466436610654,0.004189610063546706
0.010204251611553023,-0.00280142811557779,0.0008851945183360086
0.01680824813846621,0.021798540585412383,0.0073367300638255565
-0.00358433180568838,0.008527910084271019,-0.00032510622031292256
0.018651002777834408,0.021065299770079905,-0.00012142776062000664
-0.01992498713848035,0.0004722288977807048,-0.007882232463442003
-0.004273791459255454,-0.02214810877795607,-0.0065151432394218
0.012645649577724035,0.0048319187305640695,-0.0034490036716402325
0.006618364481679189,-0.0020656338472172077,-0.002213612995007321
0.0020615785726858077,0.006556313248419977,-0.007493823501229285
0.001919772679139273,0.0011631773893983237,0.006366177594135628
0.007947263023281081,0.014780257365148479,-0.012840971537348181
-0.04285938119260084,-0.0007925300201003666,0.011668633495508932
0.0034252151970303687,-0.011121576940168146,-0.0036473319812706465
0.02009533944005066,0.0055701889733609745,0.010787561148980232
-0.010847594597306524,-0.019365250723707733,-0.016067617981758653
-0.010782320185786053,-0.008528830117181228,0.0021262228520146577
0.00698764313458373,-0.00450726773339204,-0.00012771932136148486
0.012489399828461811,0.02096799146045015,-0.00817096698048639
0.0016538169889333519,0.01031407416739308,0.017055621839086394
0.01629888549840983,0.02673514075414531,0.011700122322573583
-0.004908032647880945,0.009767063188331284,-0.005837169290186428
0.01370554593458775,0.0138071711268387,0.0013022450572877243
-0.016398485950761845,0.007731086665324732,-0.006437413043005867
-0.013910639579010784,0.013272605289018788,-0.005144849830675343
0.0011597562196743062,0.013812110360112923,0.017756739470328745
-0.02258774982970657,0.0025945700567373523,-0.020896992487441104
-0.008859345555972543,-0.01951376056976945,-0.02200002210800515
-0.015608018778233845,-0.0014178441404296958,-6.379161662771617e-06
-0.0018626854553562733,0.0005626677773749419,0.003721467184937814
-0.00305259983538397,0.0009622722477950496,-0.006162932697159352
-0.00264042613202607,-0.006882130071175497,-0.0003548129799689409
0.014726077109167608,0.0022844555828138535,-0.0027982307398696457
0.004557272072171618,-0.013056717538504523,0.00650021162168324
-0.005131912784065808,0.005320459466309692,0.011715410349499765
-0.011829428462209949,0.001917539878130252,0.002300025450762611
-0.00850634705811759,-0.006016367870429178,-0.005435041162711696
0.012605194928330307,0.024295871654809537,0.018818923959130672
0.006054432761684133,0.013238821141377059,-0.0017451820211193429
-0.002082636859241415,0.011569164170006896,0.0024281811780680574
0.01336360166060007,-0.003319274045818868,-0.005341570598956094
0.012141057353718798,0.005532924395152129,0.014618672923301745
0.003348601398736215,-0.007998201506644955,-0.007713031962117972
0.017267953666487788,0.0532774951643692,-0.006361721495750301
0.0022491092362061206,-0.009409911553316668,-0.0048985014512830565
0.03108881773214397,-0.007945179874193353,0.001116243417711752
-0.011754067545123311,0.0019850503557573822,-0.012639231803144553
-0.023160006094448935,0.008420350780770176,0.00475007512786101
0.008375808207407664,0.013820891057072404,0.00947596292808585
0.005210960909228894,0.0013911042839382449,0.01348561886157734
0.00042830244785496604,-0.02445799984011102,0.012239624727998057
0.020982260252460035,0.008498381859343623,-0.005931290828776188
-0.010498253517769692,0.005053576927074413,0.003882654762647265
0.017994274777034122,0.017326927310203154,0.01590451183472589
0.009094622446713281,-0.015086628685733,0.003811288900189747
0.007700963611086251,0.007988344369317297,-0.00021369596146378027
0.0003322793378349217,0.01743825178812704,-0.011106604227798555
-0.015950634589114256,0.013983017944944977,-0.002985183518538043
0.02801873222115933,0.007994561593142808,0.007653116654683174
0.008259661741679348,-0.01799097991476617,0.0024429341226634474
0.008940924660578692,0.044274415964410944,0.001231360017610835
-0.015957826481310656,0.006835851578707763,-0.0009231374054107311
-0.0027841582735870464,-0.028323096531737847,-0.009892904591541882
-0.002037184324499243,0.012077814952249556,0.014689210314666775
-0.0130990568539859,-0.004539027052475692,-0.006003925044910942
0.008875025289836616,0.013569380603787621,0.01038843648789589
0.012287536987743828,-0.010897273360852625,8.070924540067609e-05
-0.008681251722060865,-0.02633117352506864,-0.0036810652533918633
0.02101480601148151,0.008183778486587532,-0.009753388931243117
-0.0012760928197178868,0.010140741587996983,-0.00023677614351506196
0.0065871128742450245,-0.01599895925372077,-0.0032761889349267877
-0.005501098086656557,-0.016871414750926884,0.0021239289609008348
